20001 Q0 closure-1, Ample, TBar, combine: 4 1 1.0 indri
20013 Q0 closure-13, Fleiss, jKali, combine: 76 105 0.0 indri
20013 Q0 closure-13, Fossum, jKali, combine: 83 106 0.0 indri
20013 Q0 closure-13, Goodman, jKali, combine: 90 107 0.0 indri
20013 Q0 closure-13, Gower, jKali, combine: 97 108 0.0 indri
20013 Q0 closure-13, GP13, jKali, combine: 104 109 0.0 indri
20013 Q0 closure-13, Hamann, jKali, combine: 111 110 0.0 indri
20013 Q0 closure-13, Hamming, jKali, combine: 118 111 0.0 indri
20013 Q0 closure-13, HarmonicMean, jKali, combine: 125 112 0.0 indri
20013 Q0 closure-13, Jaccard, jKali, combine: 132 113 0.0 indri
20013 Q0 closure-13, Kulczynski1, jKali, combine: 139 114 0.0 indri
20013 Q0 closure-13, Kulczynskil2, jKali, combine: 146 115 0.0 indri
20013 Q0 closure-13, M1, jKali, combine: 153 116 0.0 indri
20013 Q0 closure-13, M2, jKali, combine: 160 117 0.0 indri
20013 Q0 closure-13, Michael, jKali, combine: 167 118 0.0 indri
20013 Q0 closure-13, Mountford, jKali, combine: 174 119 0.0 indri
20013 Q0 closure-13, Ochiai, jKali, combine: 181 120 0.0 indri
20013 Q0 closure-13, Ochiai2, jKali, combine: 188 121 0.0 indri
20013 Q0 closure-13, Optimal, jKali, combine: 195 122 0.0 indri
20013 Q0 closure-13, OptimalP, jKali, combine: 202 123 0.0 indri
20013 Q0 closure-13, Overlap, jKali, combine: 209 124 0.0 indri
20013 Q0 closure-13, Phi, jKali, combine: 216 125 0.0 indri
20013 Q0 closure-13, Pierce, jKali, combine: 223 126 0.0 indri
20013 Q0 closure-13, RogersTanimoto, jKali, combine: 230 127 0.0 indri
20013 Q0 closure-13, Rogot1, jKali, combine: 237 128 0.0 indri
20013 Q0 closure-13, Rogot2, jKali, combine: 244 129 0.0 indri
20013 Q0 closure-13, RussellRao, jKali, combine: 251 130 0.0 indri
20013 Q0 closure-13, SBI, jKali, combine: 258 131 0.0 indri
20013 Q0 closure-13, Scott, jKali, combine: 265 132 0.0 indri
20013 Q0 closure-13, SimpleMatching, jKali, combine: 272 133 0.0 indri
20013 Q0 closure-13, Sokal, jKali, combine: 279 134 0.0 indri
20013 Q0 closure-13, SorensenDice, jKali, combine: 286 135 0.0 indri
20013 Q0 closure-13, Tarantula, jKali, combine: 293 136 0.0 indri
20013 Q0 closure-13, Tarwid, jKali, combine: 300 137 0.0 indri
20013 Q0 closure-13, Wong1, jKali, combine: 307 138 0.0 indri
20013 Q0 closure-13, Wong2, jKali, combine: 314 139 0.0 indri
20013 Q0 closure-13, Wong3, jKali, combine: 321 140 0.0 indri
20013 Q0 closure-13, Zoltar, jKali, combine: 328 141 0.0 indri
20013 Q0 closure-13, Ample, Nopol, combine: 2 142 0.0 indri
20013 Q0 closure-13, Anderberg, Nopol, combine: 9 143 0.0 indri
20013 Q0 closure-13, ArithmeticMean, Nopol, combine: 16 144 0.0 indri
20013 Q0 closure-13, BaroniUrbaniBuser, Nopol, combine: 23 145 0.0 indri
20013 Q0 closure-13, BraunBanqust, Nopol, combine: 30 146 0.0 indri
20013 Q0 closure-13, Cohen, Nopol, combine: 37 147 0.0 indri
20013 Q0 closure-13, Dennis, Nopol, combine: 44 148 0.0 indri
20013 Q0 closure-13, Dice, Nopol, combine: 51 149 0.0 indri
20013 Q0 closure-13, Dstar, Nopol, combine: 58 150 0.0 indri
20013 Q0 closure-13, Euclid, Nopol, combine: 65 151 0.0 indri
20013 Q0 closure-13, Fleiss, Nopol, combine: 72 152 0.0 indri
20013 Q0 closure-13, Fossum, Nopol, combine: 79 153 0.0 indri
20013 Q0 closure-13, Goodman, Nopol, combine: 86 154 0.0 indri
20013 Q0 closure-13, Gower, Nopol, combine: 93 155 0.0 indri
20013 Q0 closure-13, GP13, Nopol, combine: 100 156 0.0 indri
20013 Q0 closure-13, Hamann, Nopol, combine: 107 157 0.0 indri
20013 Q0 closure-13, Hamming, Nopol, combine: 114 158 0.0 indri
20013 Q0 closure-13, HarmonicMean, Nopol, combine: 121 159 0.0 indri
20013 Q0 closure-13, Jaccard, Nopol, combine: 128 160 0.0 indri
20013 Q0 closure-13, Kulczynski1, Nopol, combine: 135 161 0.0 indri
20013 Q0 closure-13, Kulczynskil2, Nopol, combine: 142 162 0.0 indri
20013 Q0 closure-13, M1, Nopol, combine: 149 163 0.0 indri
20013 Q0 closure-13, M2, Nopol, combine: 156 164 0.0 indri
20013 Q0 closure-13, Michael, Nopol, combine: 163 165 0.0 indri
20013 Q0 closure-13, Mountford, Nopol, combine: 170 166 0.0 indri
20013 Q0 closure-13, Ochiai, Nopol, combine: 177 167 0.0 indri
20013 Q0 closure-13, Ochiai2, Nopol, combine: 184 168 0.0 indri
20013 Q0 closure-13, Optimal, Nopol, combine: 191 169 0.0 indri
20013 Q0 closure-13, OptimalP, Nopol, combine: 198 170 0.0 indri
20013 Q0 closure-13, Overlap, Nopol, combine: 205 171 0.0 indri
20013 Q0 closure-13, Phi, Nopol, combine: 212 172 0.0 indri
20013 Q0 closure-13, Pierce, Nopol, combine: 219 173 0.0 indri
20013 Q0 closure-13, RogersTanimoto, Nopol, combine: 226 174 0.0 indri
20013 Q0 closure-13, Rogot1, Nopol, combine: 233 175 0.0 indri
20013 Q0 closure-13, Rogot2, Nopol, combine: 240 176 0.0 indri
20013 Q0 closure-13, RussellRao, Nopol, combine: 247 177 0.0 indri
20013 Q0 closure-13, SBI, Nopol, combine: 254 178 0.0 indri
20013 Q0 closure-13, Scott, Nopol, combine: 261 179 0.0 indri
20013 Q0 closure-13, SimpleMatching, Nopol, combine: 268 180 0.0 indri
20013 Q0 closure-13, Sokal, Nopol, combine: 275 181 0.0 indri
20013 Q0 closure-13, SorensenDice, Nopol, combine: 282 182 0.0 indri
20013 Q0 closure-13, Tarantula, Nopol, combine: 289 183 0.0 indri
20013 Q0 closure-13, Tarwid, Nopol, combine: 296 184 0.0 indri
20013 Q0 closure-13, Wong1, Nopol, combine: 303 185 0.0 indri
20013 Q0 closure-13, Wong2, Nopol, combine: 310 186 0.0 indri
20013 Q0 closure-13, Wong3, Nopol, combine: 317 187 0.0 indri
20013 Q0 closure-13, Zoltar, Nopol, combine: 324 188 0.0 indri
20013 Q0 closure-13, Ample, ACS, combine: 1 189 0.0 indri
20013 Q0 closure-13, Anderberg, ACS, combine: 8 190 0.0 indri
20013 Q0 closure-13, ArithmeticMean, ACS, combine: 15 191 0.0 indri
20013 Q0 closure-13, BaroniUrbaniBuser, ACS, combine: 22 192 0.0 indri
20013 Q0 closure-13, BraunBanqust, ACS, combine: 29 193 0.0 indri
20013 Q0 closure-13, Cohen, ACS, combine: 36 194 0.0 indri
20013 Q0 closure-13, Dennis, ACS, combine: 43 195 0.0 indri
20013 Q0 closure-13, Dice, ACS, combine: 50 196 0.0 indri
20013 Q0 closure-13, Dstar, ACS, combine: 57 197 0.0 indri
20013 Q0 closure-13, Euclid, ACS, combine: 64 198 0.0 indri
20013 Q0 closure-13, Fleiss, ACS, combine: 71 199 0.0 indri
20013 Q0 closure-13, Fossum, ACS, combine: 78 200 0.0 indri
20013 Q0 closure-13, Goodman, ACS, combine: 85 201 0.0 indri
20013 Q0 closure-13, Gower, ACS, combine: 92 202 0.0 indri
20013 Q0 closure-13, GP13, ACS, combine: 99 203 0.0 indri
20013 Q0 closure-13, Hamann, ACS, combine: 106 204 0.0 indri
20013 Q0 closure-13, Hamming, ACS, combine: 113 205 0.0 indri
20013 Q0 closure-13, HarmonicMean, ACS, combine: 120 206 0.0 indri
20013 Q0 closure-13, Jaccard, ACS, combine: 127 207 0.0 indri
20013 Q0 closure-13, Kulczynski1, ACS, combine: 134 208 0.0 indri
20013 Q0 closure-13, Kulczynskil2, ACS, combine: 141 209 0.0 indri
20013 Q0 closure-13, M1, ACS, combine: 148 210 0.0 indri
20013 Q0 closure-13, M2, ACS, combine: 155 211 0.0 indri
20013 Q0 closure-13, Michael, ACS, combine: 162 212 0.0 indri
20013 Q0 closure-13, Mountford, ACS, combine: 169 213 0.0 indri
20013 Q0 closure-13, Ochiai, ACS, combine: 176 214 0.0 indri
20013 Q0 closure-13, Ochiai2, ACS, combine: 183 215 0.0 indri
20013 Q0 closure-13, Optimal, ACS, combine: 190 216 0.0 indri
20013 Q0 closure-13, OptimalP, ACS, combine: 197 217 0.0 indri
20013 Q0 closure-13, Overlap, ACS, combine: 204 218 0.0 indri
20013 Q0 closure-13, Phi, ACS, combine: 211 219 0.0 indri
20013 Q0 closure-13, Pierce, ACS, combine: 218 220 0.0 indri
20013 Q0 closure-13, RogersTanimoto, ACS, combine: 225 221 0.0 indri
20013 Q0 closure-13, Rogot1, ACS, combine: 232 222 0.0 indri
20013 Q0 closure-13, Rogot2, ACS, combine: 239 223 0.0 indri
20013 Q0 closure-13, RussellRao, ACS, combine: 246 224 0.0 indri
20013 Q0 closure-13, SBI, ACS, combine: 253 225 0.0 indri
20013 Q0 closure-13, Scott, ACS, combine: 260 226 0.0 indri
20013 Q0 closure-13, SimpleMatching, ACS, combine: 267 227 0.0 indri
20013 Q0 closure-13, Sokal, ACS, combine: 274 228 0.0 indri
20013 Q0 closure-13, SorensenDice, ACS, combine: 281 229 0.0 indri
20013 Q0 closure-13, Tarantula, ACS, combine: 288 230 0.0 indri
20013 Q0 closure-13, Tarwid, ACS, combine: 295 231 0.0 indri
20013 Q0 closure-13, Wong1, ACS, combine: 302 232 0.0 indri
20013 Q0 closure-13, Wong2, ACS, combine: 309 233 0.0 indri
20013 Q0 closure-13, Wong3, ACS, combine: 316 234 0.0 indri
20013 Q0 closure-13, Zoltar, ACS, combine: 323 235 0.0 indri
20013 Q0 closure-13, Ample, jMutRepair, combine: 7 236 0.0 indri
20013 Q0 closure-13, Anderberg, jMutRepair, combine: 14 237 0.0 indri
20013 Q0 closure-13, ArithmeticMean, jMutRepair, combine: 21 238 0.0 indri
20013 Q0 closure-13, BaroniUrbaniBuser, jMutRepair, combine: 28 239 0.0 indri
20013 Q0 closure-13, BraunBanqust, jMutRepair, combine: 35 240 0.0 indri
20013 Q0 closure-13, Cohen, jMutRepair, combine: 42 241 0.0 indri
20013 Q0 closure-13, Dennis, jMutRepair, combine: 49 242 0.0 indri
20013 Q0 closure-13, Dice, jMutRepair, combine: 56 243 0.0 indri
20013 Q0 closure-13, Dstar, jMutRepair, combine: 63 244 0.0 indri
20013 Q0 closure-13, Euclid, jMutRepair, combine: 70 245 0.0 indri
20013 Q0 closure-13, Fleiss, jMutRepair, combine: 77 246 0.0 indri
20013 Q0 closure-13, Fossum, jMutRepair, combine: 84 247 0.0 indri
20013 Q0 closure-13, Goodman, jMutRepair, combine: 91 248 0.0 indri
20013 Q0 closure-13, Gower, jMutRepair, combine: 98 249 0.0 indri
20013 Q0 closure-13, GP13, jMutRepair, combine: 105 250 0.0 indri
20013 Q0 closure-13, Hamann, jMutRepair, combine: 112 251 0.0 indri
20013 Q0 closure-13, Hamming, jMutRepair, combine: 119 252 0.0 indri
20013 Q0 closure-13, HarmonicMean, jMutRepair, combine: 126 253 0.0 indri
20013 Q0 closure-13, Jaccard, jMutRepair, combine: 133 254 0.0 indri
20013 Q0 closure-13, Kulczynski1, jMutRepair, combine: 140 255 0.0 indri
20013 Q0 closure-13, Kulczynskil2, jMutRepair, combine: 147 256 0.0 indri
20013 Q0 closure-13, M1, jMutRepair, combine: 154 257 0.0 indri
20013 Q0 closure-13, M2, jMutRepair, combine: 161 258 0.0 indri
20013 Q0 closure-13, Michael, jMutRepair, combine: 168 259 0.0 indri
20013 Q0 closure-13, Mountford, jMutRepair, combine: 175 260 0.0 indri
20013 Q0 closure-13, Ochiai, jMutRepair, combine: 182 261 0.0 indri
20013 Q0 closure-13, Ochiai2, jMutRepair, combine: 189 262 0.0 indri
20013 Q0 closure-13, Optimal, jMutRepair, combine: 196 263 0.0 indri
20013 Q0 closure-13, OptimalP, jMutRepair, combine: 203 264 0.0 indri
20013 Q0 closure-13, Overlap, jMutRepair, combine: 210 265 0.0 indri
20013 Q0 closure-13, Phi, jMutRepair, combine: 217 266 0.0 indri
20013 Q0 closure-13, Pierce, jMutRepair, combine: 224 267 0.0 indri
20013 Q0 closure-13, RogersTanimoto, jMutRepair, combine: 231 268 0.0 indri
20013 Q0 closure-13, Rogot1, jMutRepair, combine: 238 269 0.0 indri
20013 Q0 closure-13, Rogot2, jMutRepair, combine: 245 270 0.0 indri
20013 Q0 closure-13, RussellRao, jMutRepair, combine: 252 271 0.0 indri
20013 Q0 closure-13, SBI, jMutRepair, combine: 259 272 0.0 indri
20013 Q0 closure-13, Scott, jMutRepair, combine: 266 273 0.0 indri
20013 Q0 closure-13, SimpleMatching, jMutRepair, combine: 273 274 0.0 indri
20013 Q0 closure-13, Sokal, jMutRepair, combine: 280 275 0.0 indri
20013 Q0 closure-13, SorensenDice, jMutRepair, combine: 287 276 0.0 indri
20013 Q0 closure-13, Tarantula, jMutRepair, combine: 294 277 0.0 indri
20013 Q0 closure-13, Tarwid, jMutRepair, combine: 301 278 0.0 indri
20013 Q0 closure-13, Wong1, jMutRepair, combine: 308 279 0.0 indri
20013 Q0 closure-13, Wong2, jMutRepair, combine: 315 280 0.0 indri
20013 Q0 closure-13, Wong3, jMutRepair, combine: 322 281 0.0 indri
20013 Q0 closure-13, Zoltar, jMutRepair, combine: 329 282 0.0 indri
20013 Q0 closure-13, Ample, jGenProg, combine: 5 283 0.0 indri
20013 Q0 closure-13, Anderberg, jGenProg, combine: 12 284 0.0 indri
20013 Q0 closure-13, ArithmeticMean, jGenProg, combine: 19 285 0.0 indri
20013 Q0 closure-13, BaroniUrbaniBuser, jGenProg, combine: 26 286 0.0 indri
20013 Q0 closure-13, BraunBanqust, jGenProg, combine: 33 287 0.0 indri
20013 Q0 closure-13, Cohen, jGenProg, combine: 40 288 0.0 indri
20013 Q0 closure-13, Dennis, jGenProg, combine: 47 289 0.0 indri
20013 Q0 closure-13, Dice, jGenProg, combine: 54 290 0.0 indri
20013 Q0 closure-13, Dstar, jGenProg, combine: 61 291 0.0 indri
20013 Q0 closure-13, Euclid, jGenProg, combine: 68 292 0.0 indri
20013 Q0 closure-13, Fleiss, jGenProg, combine: 75 293 0.0 indri
20013 Q0 closure-13, Fossum, jGenProg, combine: 82 294 0.0 indri
20013 Q0 closure-13, Goodman, jGenProg, combine: 89 295 0.0 indri
20013 Q0 closure-13, Gower, jGenProg, combine: 96 296 0.0 indri
20013 Q0 closure-13, GP13, jGenProg, combine: 103 297 0.0 indri
20013 Q0 closure-13, Hamann, jGenProg, combine: 110 298 0.0 indri
20013 Q0 closure-13, Hamming, jGenProg, combine: 117 299 0.0 indri
20013 Q0 closure-13, HarmonicMean, jGenProg, combine: 124 300 0.0 indri
20013 Q0 closure-13, Jaccard, jGenProg, combine: 131 301 0.0 indri
20013 Q0 closure-13, Kulczynski1, jGenProg, combine: 138 302 0.0 indri
20013 Q0 closure-13, Kulczynskil2, jGenProg, combine: 145 303 0.0 indri
20013 Q0 closure-13, M1, jGenProg, combine: 152 304 0.0 indri
20013 Q0 closure-13, M2, jGenProg, combine: 159 305 0.0 indri
20013 Q0 closure-13, Michael, jGenProg, combine: 166 306 0.0 indri
20013 Q0 closure-13, Mountford, jGenProg, combine: 173 307 0.0 indri
20013 Q0 closure-13, Ochiai, jGenProg, combine: 180 308 0.0 indri
20013 Q0 closure-13, Ochiai2, jGenProg, combine: 187 309 0.0 indri
20013 Q0 closure-13, Optimal, jGenProg, combine: 194 310 0.0 indri
20013 Q0 closure-13, OptimalP, jGenProg, combine: 201 311 0.0 indri
20013 Q0 closure-13, Overlap, jGenProg, combine: 208 312 0.0 indri
20013 Q0 closure-13, Phi, jGenProg, combine: 215 313 0.0 indri
20013 Q0 closure-13, Pierce, jGenProg, combine: 222 314 0.0 indri
20013 Q0 closure-13, RogersTanimoto, jGenProg, combine: 229 315 0.0 indri
20013 Q0 closure-13, Rogot1, jGenProg, combine: 236 316 0.0 indri
20013 Q0 closure-13, Rogot2, jGenProg, combine: 243 317 0.0 indri
20013 Q0 closure-13, RussellRao, jGenProg, combine: 250 318 0.0 indri
20013 Q0 closure-13, SBI, jGenProg, combine: 257 319 0.0 indri
20013 Q0 closure-13, Scott, jGenProg, combine: 264 320 0.0 indri
20013 Q0 closure-13, SimpleMatching, jGenProg, combine: 271 321 0.0 indri
20013 Q0 closure-13, Sokal, jGenProg, combine: 278 322 0.0 indri
20013 Q0 closure-13, SorensenDice, jGenProg, combine: 285 323 0.0 indri
20013 Q0 closure-13, Tarantula, jGenProg, combine: 292 324 0.0 indri
20013 Q0 closure-13, Tarwid, jGenProg, combine: 299 325 0.0 indri
20013 Q0 closure-13, Wong1, jGenProg, combine: 306 326 0.0 indri
20013 Q0 closure-13, Wong2, jGenProg, combine: 313 327 0.0 indri
20013 Q0 closure-13, Wong3, jGenProg, combine: 320 328 0.0 indri
20013 Q0 closure-13, Zoltar, jGenProg, combine: 327 329 0.0 indri
20014 Q0 closure-14, Ample, SimFix, combine: 3 1 1.0 indri
20014 Q0 closure-14, Ample, TBar, combine: 4 2 1.0 indri
20014 Q0 closure-14, Anderberg, SimFix, combine: 10 3 1.0 indri
20014 Q0 closure-14, Anderberg, TBar, combine: 11 4 1.0 indri
20014 Q0 closure-14, ArithmeticMean, SimFix, combine: 17 5 1.0 indri
20014 Q0 closure-14, ArithmeticMean, TBar, combine: 18 6 1.0 indri
20014 Q0 closure-14, BaroniUrbaniBuser, SimFix, combine: 24 7 1.0 indri
20014 Q0 closure-14, BaroniUrbaniBuser, TBar, combine: 25 8 1.0 indri
20014 Q0 closure-14, BraunBanqust, SimFix, combine: 31 9 1.0 indri
20014 Q0 closure-14, BraunBanqust, TBar, combine: 32 10 1.0 indri
20014 Q0 closure-14, Cohen, SimFix, combine: 38 11 1.0 indri
20014 Q0 closure-14, Cohen, TBar, combine: 39 12 1.0 indri
20014 Q0 closure-14, Dennis, SimFix, combine: 45 13 1.0 indri
20014 Q0 closure-14, Dennis, TBar, combine: 46 14 1.0 indri
20014 Q0 closure-14, Dice, SimFix, combine: 52 15 1.0 indri
20014 Q0 closure-14, Dice, TBar, combine: 53 16 1.0 indri
20014 Q0 closure-14, Dstar, SimFix, combine: 59 17 1.0 indri
20014 Q0 closure-14, Dstar, TBar, combine: 60 18 1.0 indri
20014 Q0 closure-14, Euclid, SimFix, combine: 66 19 1.0 indri
20014 Q0 closure-14, Euclid, TBar, combine: 67 20 1.0 indri
20014 Q0 closure-14, Fleiss, SimFix, combine: 73 21 1.0 indri
20014 Q0 closure-14, Fleiss, TBar, combine: 74 22 1.0 indri
20014 Q0 closure-14, Fossum, SimFix, combine: 80 23 1.0 indri
20014 Q0 closure-14, Fossum, TBar, combine: 81 24 1.0 indri
20014 Q0 closure-14, Goodman, SimFix, combine: 87 25 1.0 indri
20014 Q0 closure-14, Goodman, TBar, combine: 88 26 1.0 indri
20014 Q0 closure-14, Gower, SimFix, combine: 94 27 1.0 indri
20014 Q0 closure-14, Gower, TBar, combine: 95 28 1.0 indri
20014 Q0 closure-14, GP13, SimFix, combine: 101 29 1.0 indri
20014 Q0 closure-14, GP13, TBar, combine: 102 30 1.0 indri
20014 Q0 closure-14, Hamann, SimFix, combine: 108 31 1.0 indri
20014 Q0 closure-14, Hamann, TBar, combine: 109 32 1.0 indri
20014 Q0 closure-14, Hamming, SimFix, combine: 115 33 1.0 indri
20014 Q0 closure-14, Hamming, TBar, combine: 116 34 1.0 indri
20014 Q0 closure-14, HarmonicMean, SimFix, combine: 122 35 1.0 indri
20014 Q0 closure-14, HarmonicMean, TBar, combine: 123 36 1.0 indri
20014 Q0 closure-14, Jaccard, SimFix, combine: 129 37 1.0 indri
20014 Q0 closure-14, Jaccard, TBar, combine: 130 38 1.0 indri
20014 Q0 closure-14, Kulczynski1, SimFix, combine: 136 39 1.0 indri
20014 Q0 closure-14, Kulczynski1, TBar, combine: 137 40 1.0 indri
20014 Q0 closure-14, Kulczynskil2, SimFix, combine: 143 41 1.0 indri
20014 Q0 closure-14, Kulczynskil2, TBar, combine: 144 42 1.0 indri
20014 Q0 closure-14, M1, SimFix, combine: 150 43 1.0 indri
20014 Q0 closure-14, M1, TBar, combine: 151 44 1.0 indri
20014 Q0 closure-14, M2, SimFix, combine: 157 45 1.0 indri
20014 Q0 closure-14, M2, TBar, combine: 158 46 1.0 indri
20014 Q0 closure-14, Michael, SimFix, combine: 164 47 1.0 indri
20014 Q0 closure-14, Michael, TBar, combine: 165 48 1.0 indri
20014 Q0 closure-14, Mountford, SimFix, combine: 171 49 1.0 indri
20014 Q0 closure-14, Mountford, TBar, combine: 172 50 1.0 indri
20014 Q0 closure-14, Ochiai, SimFix, combine: 178 51 1.0 indri
20014 Q0 closure-14, Ochiai, TBar, combine: 179 52 1.0 indri
20014 Q0 closure-14, Ochiai2, SimFix, combine: 185 53 1.0 indri
20014 Q0 closure-14, Ochiai2, TBar, combine: 186 54 1.0 indri
20014 Q0 closure-14, Optimal, SimFix, combine: 192 55 1.0 indri
20014 Q0 closure-14, Optimal, TBar, combine: 193 56 1.0 indri
20014 Q0 closure-14, OptimalP, SimFix, combine: 199 57 1.0 indri
20014 Q0 closure-14, OptimalP, TBar, combine: 200 58 1.0 indri
20014 Q0 closure-14, Overlap, SimFix, combine: 206 59 1.0 indri
20014 Q0 closure-14, Overlap, TBar, combine: 207 60 1.0 indri
20014 Q0 closure-14, Phi, SimFix, combine: 213 61 1.0 indri
20014 Q0 closure-14, Phi, TBar, combine: 214 62 1.0 indri
20014 Q0 closure-14, Pierce, SimFix, combine: 220 63 1.0 indri
20014 Q0 closure-14, Pierce, TBar, combine: 221 64 1.0 indri
20014 Q0 closure-14, RogersTanimoto, SimFix, combine: 227 65 1.0 indri
20014 Q0 closure-14, RogersTanimoto, TBar, combine: 228 66 1.0 indri
20014 Q0 closure-14, Rogot1, SimFix, combine: 234 67 1.0 indri
20014 Q0 closure-14, Rogot1, TBar, combine: 235 68 1.0 indri
20014 Q0 closure-14, Rogot2, SimFix, combine: 241 69 1.0 indri
20014 Q0 closure-14, Rogot2, TBar, combine: 242 70 1.0 indri
20014 Q0 closure-14, RussellRao, SimFix, combine: 248 71 1.0 indri
20014 Q0 closure-14, RussellRao, TBar, combine: 249 72 1.0 indri
20014 Q0 closure-14, SBI, SimFix, combine: 255 73 1.0 indri
20014 Q0 closure-14, SBI, TBar, combine: 256 74 1.0 indri
20014 Q0 closure-14, Scott, SimFix, combine: 262 75 1.0 indri
20014 Q0 closure-14, Scott, TBar, combine: 263 76 1.0 indri
20014 Q0 closure-14, SimpleMatching, SimFix, combine: 269 77 1.0 indri
20014 Q0 closure-14, SimpleMatching, TBar, combine: 270 78 1.0 indri
20014 Q0 closure-14, Sokal, SimFix, combine: 276 79 1.0 indri
20014 Q0 closure-14, Sokal, TBar, combine: 277 80 1.0 indri
20014 Q0 closure-14, SorensenDice, SimFix, combine: 283 81 1.0 indri
20014 Q0 closure-14, SorensenDice, TBar, combine: 284 82 1.0 indri
20014 Q0 closure-14, Tarantula, SimFix, combine: 290 83 1.0 indri
20014 Q0 closure-14, Tarantula, TBar, combine: 291 84 1.0 indri
20014 Q0 closure-14, Tarwid, SimFix, combine: 297 85 1.0 indri
20014 Q0 closure-14, Tarwid, TBar, combine: 298 86 1.0 indri
20014 Q0 closure-14, Wong1, SimFix, combine: 304 87 1.0 indri
20014 Q0 closure-14, Wong1, TBar, combine: 305 88 1.0 indri
20014 Q0 closure-14, Wong2, SimFix, combine: 311 89 1.0 indri
20014 Q0 closure-14, Wong2, TBar, combine: 312 90 1.0 indri
20014 Q0 closure-14, Wong3, SimFix, combine: 318 91 1.0 indri
20014 Q0 closure-14, Wong3, TBar, combine: 319 92 1.0 indri
20014 Q0 closure-14, Zoltar, SimFix, combine: 325 93 1.0 indri
20014 Q0 closure-14, Zoltar, TBar, combine: 326 94 1.0 indri
20014 Q0 closure-14, Ample, jKali, combine: 6 95 0.30808 indri
20014 Q0 closure-14, Dstar, jKali, combine: 62 96 0.30808 indri
20014 Q0 closure-14, Fleiss, jKali, combine: 76 97 0.30808 indri
20014 Q0 closure-14, Fossum, jKali, combine: 83 98 0.30808 indri
20014 Q0 closure-14, M2, jKali, combine: 160 99 0.30808 indri
20014 Q0 closure-14, OptimalP, jKali, combine: 202 100 0.30808 indri
20014 Q0 closure-14, Wong3, jKali, combine: 321 101 0.30808 indri
20014 Q0 closure-14, Ample, ACS, combine: 1 102 0.00328 indri
20014 Q0 closure-14, Dstar, ACS, combine: 57 103 0.00328 indri
20014 Q0 closure-14, Fleiss, ACS, combine: 71 104 0.00328 indri
20014 Q0 closure-14, Fossum, ACS, combine: 78 105 0.00328 indri
20014 Q0 closure-14, M2, ACS, combine: 155 106 0.00328 indri
20014 Q0 closure-14, OptimalP, ACS, combine: 197 107 0.00328 indri
20014 Q0 closure-14, Wong3, ACS, combine: 316 108 0.00328 indri
20014 Q0 closure-14, Ample, Nopol, combine: 2 109 0.00161 indri
20014 Q0 closure-14, Dstar, Nopol, combine: 58 110 0.00161 indri
20014 Q0 closure-14, Fleiss, Nopol, combine: 72 111 0.00161 indri
20014 Q0 closure-14, Fossum, Nopol, combine: 79 112 0.00161 indri
20014 Q0 closure-14, M2, Nopol, combine: 156 113 0.00161 indri
20014 Q0 closure-14, OptimalP, Nopol, combine: 198 114 0.00161 indri
20014 Q0 closure-14, Wong3, Nopol, combine: 317 115 0.00161 indri
20014 Q0 closure-14, Dennis, jKali, combine: 48 116 0.00148 indri
20014 Q0 closure-14, Kulczynskil2, jKali, combine: 146 117 0.00148 indri
20014 Q0 closure-14, Ochiai, jKali, combine: 181 118 0.00148 indri
20014 Q0 closure-14, Overlap, jKali, combine: 209 119 0.00148 indri
20014 Q0 closure-14, Phi, jKali, combine: 216 120 0.00148 indri
20014 Q0 closure-14, Rogot2, jKali, combine: 244 121 0.00148 indri
20014 Q0 closure-14, Dennis, ACS, combine: 43 122 0.00146 indri
20014 Q0 closure-14, Kulczynskil2, ACS, combine: 141 123 0.00146 indri
20014 Q0 closure-14, Ochiai, ACS, combine: 176 124 0.00146 indri
20014 Q0 closure-14, Overlap, ACS, combine: 204 125 0.00146 indri
20014 Q0 closure-14, Phi, ACS, combine: 211 126 0.00146 indri
20014 Q0 closure-14, Rogot2, ACS, combine: 239 127 0.00146 indri
20014 Q0 closure-14, Dennis, Nopol, combine: 44 128 0.00146 indri
20014 Q0 closure-14, Kulczynskil2, Nopol, combine: 142 129 0.00146 indri
20014 Q0 closure-14, Ochiai, Nopol, combine: 177 130 0.00146 indri
20014 Q0 closure-14, Overlap, Nopol, combine: 205 131 0.00146 indri
20014 Q0 closure-14, Phi, Nopol, combine: 212 132 0.00146 indri
20014 Q0 closure-14, Rogot2, Nopol, combine: 240 133 0.00146 indri
20014 Q0 closure-14, Anderberg, jKali, combine: 13 134 0.00146 indri
20014 Q0 closure-14, ArithmeticMean, jKali, combine: 20 135 0.00146 indri
20014 Q0 closure-14, BaroniUrbaniBuser, jKali, combine: 27 136 0.00146 indri
20014 Q0 closure-14, BraunBanqust, jKali, combine: 34 137 0.00146 indri
20014 Q0 closure-14, Cohen, jKali, combine: 41 138 0.00146 indri
20014 Q0 closure-14, Dice, jKali, combine: 55 139 0.00146 indri
20014 Q0 closure-14, Goodman, jKali, combine: 90 140 0.00146 indri
20014 Q0 closure-14, GP13, jKali, combine: 104 141 0.00146 indri
20014 Q0 closure-14, Jaccard, jKali, combine: 132 142 0.00146 indri
20014 Q0 closure-14, Kulczynski1, jKali, combine: 139 143 0.00146 indri
20014 Q0 closure-14, Mountford, jKali, combine: 174 144 0.00146 indri
